,Stations,fuellocation_id,"County, State",station_lat,station_long,group_name,group_lat,group_long,station_group_dist
1139,s1140,129337,"Pope, AR",35.2849974894,-93.1578973186,Little Rock,34.705754999999996,-92.16059525000001,83.80886867474159
1140,s1141,129780,"Conway, AR",35.1714984956,-92.7181855394,Little Rock,34.705754999999996,-92.16059525000001,55.9911988770472
1141,s1142,129990,"White, AR",35.2237600336,-91.7319920237,Little Rock,34.705754999999996,-92.16059525000001,48.392326295840796
1142,s1143,132673,"White, AR",35.2343663965,-91.698957953,Little Rock,34.705754999999996,-92.16059525000001,50.309629245876
1143,s1144,134309,"Pulaski, AR",34.7673414781,-92.2670917367,Little Rock,34.705754999999996,-92.16059525000001,10.437731146096802
1144,s1145,134319,"Pulaski, AR",34.6704206472,-92.3779530004,Little Rock,34.705754999999996,-92.16059525000001,13.8832344057368
1145,s1146,140220,"Lonoke, AR",34.546591301,-91.9600715251,Little Rock,34.705754999999996,-92.16059525000001,22.698813917998397
1146,s1147,177046,"Pulaski, AR",34.842012527,-92.3364042697,Little Rock,34.705754999999996,-92.16059525000001,17.522978299996
1147,s1148,177048,"Hot Spring, AR",34.4509,-92.83833,Little Rock,34.705754999999996,-92.16059525000001,49.429767638004
1148,s1149,180074,"Faulkner, AR",35.089458262,-92.4984119164,Little Rock,34.705754999999996,-92.16059525000001,41.690713715882396
1149,s1150,182673,"Pulaski, AR",34.6689288929,-92.3330250961,Little Rock,34.705754999999996,-92.16059525000001,11.8400416522024
1150,s1151,182740,"Pulaski, AR",34.7481429537,-92.1642925096,Little Rock,34.705754999999996,-92.16059525000001,4.770328778103201
1151,s1152,183696,"Pulaski, AR",34.741269637,-92.5283016037,Little Rock,34.705754999999996,-92.16059525000001,27.4483888982888
1152,s1153,186192,"Faulkner, AR",35.260051157,-92.3875308037,Little Rock,34.705754999999996,-92.16059525000001,50.524561541188795
1153,s1154,186646,"Saline, AR",34.5726200449,-92.5812045014,Little Rock,34.705754999999996,-92.16059525000001,27.6654959927736
1154,s1155,187508,"Pulaski, AR",34.6706105297,-92.3614917319,Little Rock,34.705754999999996,-92.16059525000001,13.246018248340802
1155,s1156,195639,"Faulkner, AR",35.15964857,-92.2054150461,Little Rock,34.705754999999996,-92.16059525000001,53.7084675289968
1156,s1157,209142,"Pulaski, AR",34.887125,-92.376528,Little Rock,34.705754999999996,-92.16059525000001,21.9072491565096
1157,s1158,209181,"Pulaski, AR",34.8686921287,-92.1972191305,Little Rock,34.705754999999996,-92.16059525000001,16.5103296683936
1158,s1159,209834,"Grant, AR",34.3109691523,-92.4136851611,Little Rock,34.705754999999996,-92.16059525000001,38.5382491103896
1159,s1160,213386,"Pope, AR",35.4012340845,-93.1144097938,Little Rock,34.705754999999996,-92.16059525000001,89.83871685902879
1160,s1161,214188,"Pope, AR",35.2633159801,-93.103566452,Little Rock,34.705754999999996,-92.16059525000001,81.6213935304248
1161,s1162,219403,"Van Buren, AR",35.5281089797,-92.4422010075,Little Rock,34.705754999999996,-92.16059525000001,71.3892741117608
1162,s1163,231008,"Conway, AR",35.1640183949,-92.6400326192,Little Rock,34.705754999999996,-92.16059525000001,51.5766672434832
1163,s1164,231786,"Howard, AR",34.1170164273,-94.0191829205,Little Rock,34.705754999999996,-92.16059525000001,126.5729389876848
1164,s1165,233250,"Jefferson, AR",34.2128544429,-91.9805473687,Little Rock,34.705754999999996,-92.16059525000001,49.38912996204721
1165,s1166,237812,"Faulkner, AR",35.0186584966,-92.4129401227,Little Rock,34.705754999999996,-92.16059525000001,32.1138302191824
1166,s1167,238920,"Pulaski, AR",34.8690122863,-92.1284168542,Little Rock,34.705754999999996,-92.16059525000001,14.215978679052801
1167,s1168,238922,"White, AR",35.4254972108,-91.8395118186,Little Rock,34.705754999999996,-92.16059525000001,64.6867916121336
1168,s1169,239515,"Conway, AR",35.170791,-92.721968,Little Rock,34.705754999999996,-92.16059525000001,56.329473353972
1169,s1170,243969,"Pulaski, AR",34.8324919741,-92.2084667675,Little Rock,34.705754999999996,-92.16059525000001,14.647707383254401
1170,s1171,244149,"Pike, AR",34.0672855242,-93.6897606449,Little Rock,34.705754999999996,-92.16059525000001,110.1909224704392
1171,s1172,244199,"Jefferson, AR",34.2310190401,-92.0200897305,Little Rock,34.705754999999996,-92.16059525000001,45.92610403479279
1172,s1173,244200,"Arkansas, AR",34.4795487679,-91.5528289824,Little Rock,34.705754999999996,-92.16059525000001,51.316499125392795
1173,s1174,244206,"Pulaski, AR",34.7886032812,-92.2825561302,Little Rock,34.705754999999996,-92.16059525000001,12.322474245671199
1174,s1175,244207,"Arkansas, AR",34.4982161126,-91.5578312381,Little Rock,34.705754999999996,-92.16059525000001,48.4698734206024
1175,s1176,244211,"Pulaski, AR",34.7334116151,-92.2784731002,Little Rock,34.705754999999996,-92.16059525000001,8.2616270945936
1176,s1177,244212,"Pulaski, AR",34.8121885007,-92.2664498614,Little Rock,34.705754999999996,-92.16059525000001,13.9463035817248
1177,s1178,244225,"Pope, AR",35.2464653131,-93.1386961156,Little Rock,34.705754999999996,-92.16059525000001,84.6206901370896
1178,s1179,244258,"Stone, AR",35.864709,-92.10922,Little Rock,34.705754999999996,-92.16059525000001,124.9507252167304
1179,s1180,246322,"Prairie, AR",34.8161802932,-91.5671735957,Little Rock,34.705754999999996,-92.16059525000001,41.9059566967912
1180,s1181,249950,"Pulaski, AR",34.6908843006,-92.3927714541,Little Rock,34.705754999999996,-92.16059525000001,18.23413762924
1181,s1182,251421,"Pope, AR",35.3312614671,-93.2540898039,Little Rock,34.705754999999996,-92.16059525000001,90.29921504942
1182,s1183,252416,"Pulaski, AR",34.8320823297,-92.1826440071,Little Rock,34.705754999999996,-92.16059525000001,13.189908429703198
1183,s1184,252831,"Van Buren, AR",35.6500441452,-92.320146348,Little Rock,34.705754999999996,-92.16059525000001,86.7237830735328
1184,s1185,254717,"Stone, AR",35.8643144136,-92.1514603711,Little Rock,34.705754999999996,-92.16059525000001,112.9225323675904
1185,s1186,255412,"Hot Spring, AR",34.3936736738,-92.8282777892,Little Rock,34.705754999999996,-92.16059525000001,46.941113876924796
1186,s1187,257884,"Searcy, AR",35.8280681604,-92.5623612503,Little Rock,34.705754999999996,-92.16059525000001,96.2192669440808
1187,s1188,258297,"Pulaski, AR",34.8534003636,-92.11553584,Little Rock,34.705754999999996,-92.16059525000001,13.0697973782896
1188,s1189,258615,"Saline, AR",34.6172438575,-92.5002614731,Little Rock,34.705754999999996,-92.16059525000001,21.8388361882704
1189,s1190,258625,"Pulaski, AR",34.7021483483,-92.3445234949,Little Rock,34.705754999999996,-92.16059525000001,13.7122951908176
1190,s1191,258629,"Cleburne, AR",35.4916342486,-92.0361211896,Little Rock,34.705754999999996,-92.16059525000001,62.820378962723204
1191,s1192,258646,"Monroe, AR",34.9058571681,-91.1976533476,Little Rock,34.705754999999996,-92.16059525000001,64.6554745040568
1192,s1193,259473,"Pulaski, AR",34.855172705,-92.4030270305,Little Rock,34.705754999999996,-92.16059525000001,22.3139987387928
1193,s1194,260095,"White, AR",35.1142028209,-91.8219892715,Little Rock,34.705754999999996,-92.16059525000001,41.5496003181792
1194,s1195,260479,"Garland, AR",34.4942906091,-93.0383949854,Little Rock,34.705754999999996,-92.16059525000001,58.5858585634816
1195,s1196,261131,"Clark, AR",34.1877838219,-93.0713334495,Little Rock,34.705754999999996,-92.16059525000001,67.3263142986304
1196,s1197,264318,"Cleburne, AR",35.5781438243,-92.1753536732,Little Rock,34.705754999999996,-92.16059525000001,81.69347258869679
1197,s1198,267345,"Pulaski, AR",34.7766893213,-92.2012181192,Little Rock,34.705754999999996,-92.16059525000001,9.215866834148
1198,s1199,268676,"Pike, AR",34.0318012837,-93.5068318871,Little Rock,34.705754999999996,-92.16059525000001,98.15490034428
1199,s1200,281340,"Saline, AR",34.6406328309,-92.390396744,Little Rock,34.705754999999996,-92.16059525000001,16.408984026978402
1200,s1201,282036,"Pulaski, AR",34.8613628609,-92.1169918754,Little Rock,34.705754999999996,-92.16059525000001,13.682469373601599
1201,s1202,282101,"Pulaski, AR",34.6718262492,-92.4181746596,Little Rock,34.705754999999996,-92.16059525000001,16.2403438854696
1202,s1203,284899,"Pulaski, AR",34.8642281011,-92.4056137728,Little Rock,34.705754999999996,-92.16059525000001,24.096339865925604
1203,s1204,284900,"Pulaski, AR",34.658335,-92.426085,Little Rock,34.705754999999996,-92.16059525000001,17.4681112237424
1204,s1205,284905,"Pulaski, AR",34.7507258149,-92.3044202823,Little Rock,34.705754999999996,-92.16059525000001,10.8459098821216
1205,s1206,284907,"Garland, AR",34.4979467806,-93.0701446831,Little Rock,34.705754999999996,-92.16059525000001,59.3157211656048
1206,s1207,284908,"Garland, AR",34.5283577226,-93.0507317382,Little Rock,34.705754999999996,-92.16059525000001,59.147143161215205
1207,s1208,284909,"Pulaski, AR",34.7354778443,-92.2726052345,Little Rock,34.705754999999996,-92.16059525000001,8.0083561967344
1208,s1209,284910,"Pulaski, AR",34.7397222372,-92.3055000101,Little Rock,34.705754999999996,-92.16059525000001,10.4612189771544
1209,s1210,285098,"White, AR",35.2455127181,-91.7144548458,Little Rock,34.705754999999996,-92.16059525000001,50.930751889399204
1210,s1211,288794,"Faulkner, AR",34.9701928572,-92.4206777283,Little Rock,34.705754999999996,-92.16059525000001,28.49142258118
1211,s1212,292699,"Faulkner, AR",35.2221688879,-92.3879506494,Little Rock,34.705754999999996,-92.16059525000001,47.8844174835
1212,s1213,294270,"Pike, AR",34.3301207054,-93.531435281,Little Rock,34.705754999999996,-92.16059525000001,89.63074392106641
1213,s1214,295154,"Monroe, AR",34.9030399766,-91.1979232788,Little Rock,34.705754999999996,-92.16059525000001,64.91906016370321
1214,s1215,297203,"Pulaski, AR",34.7774801695,-92.2024267521,Little Rock,34.705754999999996,-92.16059525000001,9.181007910276799
1215,s1216,297204,"White, AR",35.0688471257,-91.9086933533,Little Rock,34.705754999999996,-92.16059525000001,33.548265615914396
1216,s1217,299208,"Grant, AR",34.3237349512,-92.6395299554,Little Rock,34.705754999999996,-92.16059525000001,49.7465426716856
1217,s1218,299289,"Pulaski, AR",34.816586234,-92.3326104919,Little Rock,34.705754999999996,-92.16059525000001,15.862115240899199
1218,s1219,299941,"Cleveland, AR",34.0591170996,-92.1987837553,Little Rock,34.705754999999996,-92.16059525000001,58.281262405163204
1219,s1220,300356,"Jefferson, AR",34.2021186789,-92.0327234607,Little Rock,34.705754999999996,-92.16059525000001,47.58771273932
1220,s1221,302565,"Saline, AR",34.6267270064,-92.3910289112,Little Rock,34.705754999999996,-92.16059525000001,17.3921175269608
1221,s1222,302566,"Pulaski, AR",34.9348216521,-92.2050108194,Little Rock,34.705754999999996,-92.16059525000001,23.731408564864
1222,s1223,306035,"Faulkner, AR",35.0861743239,-92.4371177114,Little Rock,34.705754999999996,-92.16059525000001,37.2632575615248
1223,s1224,306955,"Faulkner, AR",35.0721220642,-92.4318955351,Little Rock,34.705754999999996,-92.16059525000001,36.247067114128
1224,s1225,307213,"Faulkner, AR",35.1935132512,-92.3912104325,Little Rock,34.705754999999996,-92.16059525000001,45.9182747577736
1225,s1226,307294,"Faulkner, AR",35.0835358723,-92.2081263224,Little Rock,34.705754999999996,-92.16059525000001,37.6695100468544
1226,s1227,308615,"Lonoke, AR",34.9378938897,-92.0084636804,Little Rock,34.705754999999996,-92.16059525000001,24.640039658925602
1227,s1228,308745,"Saline, AR",34.6204217212,-92.5160554982,Little Rock,34.705754999999996,-92.16059525000001,23.5358630507416
1228,s1229,309257,"Pulaski, AR",34.766797284,-92.387340524,Little Rock,34.705754999999996,-92.16059525000001,15.7879856576936
1229,s1230,311505,"Lonoke, AR",34.7811693212,-91.7384457115,Little Rock,34.705754999999996,-92.16059525000001,33.143628695684
1230,s1231,312160,"Van Buren, AR",35.6073765144,-92.2692211921,Little Rock,34.705754999999996,-92.16059525000001,93.10899344252479
1231,s1232,312817,"Faulkner, AR",35.1115122352,-92.4389729376,Little Rock,34.705754999999996,-92.16059525000001,38.9722768880016
1232,s1233,313110,"Prairie, AR",34.7802303681,-91.5905021892,Little Rock,34.705754999999996,-92.16059525000001,41.5615306450656
1233,s1234,313163,"Cleburne, AR",35.6339805721,-91.9473759484,Little Rock,34.705754999999996,-92.16059525000001,77.0527618412448
1234,s1235,314206,"Pulaski, AR",34.7243446047,-92.2673592531,Little Rock,34.705754999999996,-92.16059525000001,6.994464822748
1235,s1236,314214,"Clark, AR",34.1865510284,-93.0706690986,Little Rock,34.705754999999996,-92.16059525000001,67.2685889148936
1236,s1237,315414,"Pope, AR",35.4026070297,-93.1139838269,Little Rock,34.705754999999996,-92.16059525000001,89.93366237716641
1237,s1238,316707,"Pulaski, AR",34.6420370694,-92.4428249895,Little Rock,34.705754999999996,-92.16059525000001,18.880985040112
1238,s1239,320568,"Hot Spring, AR",34.4586538451,-92.7294305154,Little Rock,34.705754999999996,-92.16059525000001,39.981197292452
1239,s1240,326163,"Hot Spring, AR",34.4840386811,-92.7259980968,Little Rock,34.705754999999996,-92.16059525000001,38.5398025383696
1240,s1241,327487,"Pulaski, AR",34.654989,-92.3499669212,Little Rock,34.705754999999996,-92.16059525000001,13.7227963639624
1241,s1242,338446,"Pulaski, AR",34.7906565396,-92.275521581,Little Rock,34.705754999999996,-92.16059525000001,12.2908464519984
1242,s1243,339533,"Lonoke, AR",34.8064982753,-91.8884230905,Little Rock,34.705754999999996,-92.16059525000001,23.008070360256802
1243,s1244,404190,"Pulaski, AR",34.6710347583,-92.4186280762,Little Rock,34.705754999999996,-92.16059525000001,16.226549445007198
1244,s1245,404192,"Pulaski, AR",34.798870104,-92.2918570279,Little Rock,34.705754999999996,-92.16059525000001,13.1902812524184
1245,s1246,404193,"Pulaski, AR",34.819155806,-92.2367064413,Little Rock,34.705754999999996,-92.16059525000001,14.137126674788
1246,s1247,404194,"Pulaski, AR",34.8328108005,-92.2314413631,Little Rock,34.705754999999996,-92.16059525000001,15.975764031916
1247,s1248,404197,"Pulaski, AR",34.8839001352,-92.3825231194,Little Rock,34.705754999999996,-92.16059525000001,21.7187251368568
1248,s1249,404209,"Pulaski, AR",34.8172653633,-92.3282130056,Little Rock,34.705754999999996,-92.16059525000001,16.026405784064
1249,s1250,406582,"Pulaski, AR",34.7557008873,-92.2602207284,Little Rock,34.705754999999996,-92.16059525000001,9.2669435461304
1250,s1251,406876,"Lonoke, AR",34.5462001037,-91.9700849376,Little Rock,34.705754999999996,-92.16059525000001,21.9851069668672
1251,s1252,407186,"Lonoke, AR",34.9762495404,-92.0246522403,Little Rock,34.705754999999996,-92.16059525000001,24.6271772752512
1252,s1253,414378,"Garland, AR",34.6218996678,-92.8567780219,Little Rock,34.705754999999996,-92.16059525000001,46.235298339932
1253,s1254,415270,"Pulaski, AR",34.7814469864,-92.1297505785,Little Rock,34.705754999999996,-92.16059525000001,8.7729534484904
1254,s1255,416105,"Pulaski, AR",34.7772519735,-92.2014191523,Little Rock,34.705754999999996,-92.16059525000001,9.175353432429599
1255,s1256,419870,"Stone, AR",35.86543,-92.111093,Little Rock,34.705754999999996,-92.16059525000001,125.0741295354616
1256,s1257,421350,"Monroe, AR",34.6923637048,-91.3094396889,Little Rock,34.705754999999996,-92.16059525000001,69.7722177217
1257,s1258,421352,"Pulaski, AR",34.7691325854,-92.4034847081,Little Rock,34.705754999999996,-92.16059525000001,17.4893621185088
1258,s1259,422382,"Pike, AR",34.0704171481,-93.6885768035,Little Rock,34.705754999999996,-92.16059525000001,109.9073286584104
1259,s1260,424226,"Saline, AR",34.5771022499,-92.5900957588,Little Rock,34.705754999999996,-92.16059525000001,28.486016651809603
1260,s1261,424235,"Pulaski, AR",34.7140587848,-92.2237576683,Little Rock,34.705754999999996,-92.16059525000001,3.9946089820104
1261,s1262,424238,"Grant, AR",34.3096049009,-92.3993473459,Little Rock,34.705754999999996,-92.16059525000001,36.9491544239688
1262,s1263,425763,"Perry, AR",35.0056606292,-92.8013506575,Little Rock,34.705754999999996,-92.16059525000001,53.5475323902688
1263,s1264,425854,"Lonoke, AR",34.7925618014,-91.8992952143,Little Rock,34.705754999999996,-92.16059525000001,24.1704694491312
1264,s1265,425861,"White, AR",35.3313838312,-92.0819946308,Little Rock,34.705754999999996,-92.16059525000001,49.3596769675464
1265,s1266,425868,"White, AR",35.2508926495,-91.7331910258,Little Rock,34.705754999999996,-92.16059525000001,50.4998309677472
1266,s1267,425874,"Faulkner, AR",35.1126223658,-92.4308539358,Little Rock,34.705754999999996,-92.16059525000001,39.1219030710352
1267,s1268,425878,"White, AR",35.2501367322,-91.6965375853,Little Rock,34.705754999999996,-92.16059525000001,51.429029448264004
1268,s1269,425880,"White, AR",35.2479625689,-91.7421081289,Little Rock,34.705754999999996,-92.16059525000001,50.41339823494
1269,s1270,425883,"Cleburne, AR",35.4901468308,-92.0366602346,Little Rock,34.705754999999996,-92.16059525000001,62.7158643282288
1270,s1271,429605,"Pulaski, AR",34.8840631978,-92.3920660764,Little Rock,34.705754999999996,-92.16059525000001,22.2613064617112
1271,s1272,434247,"Pulaski, AR",34.7771780756,-92.5554517409,Little Rock,34.705754999999996,-92.16059525000001,25.2896211030424
1272,s1273,435237,"White, AR",35.3155689187,-91.5640184412,Little Rock,34.705754999999996,-92.16059525000001,60.716416106611206
1273,s1274,435362,"Lonoke, AR",34.7859568109,-91.9142620952,Little Rock,34.705754999999996,-92.16059525000001,22.860121879441603
1274,s1275,436424,"White, AR",35.2832637653,-91.63786016,Little Rock,34.705754999999996,-92.16059525000001,55.1987020587704
1275,s1276,436465,"Pulaski, AR",34.6539213167,-92.3055658812,Little Rock,34.705754999999996,-92.16059525000001,12.326575295538401
1276,s1277,436466,"Pulaski, AR",34.831658067,-92.1795323839,Little Rock,34.705754999999996,-92.16059525000001,13.348482357901599
1277,s1278,436625,"Faulkner, AR",35.068599,-92.401888,Little Rock,34.705754999999996,-92.16059525000001,36.5009593831792
1278,s1279,437627,"Clark, AR",34.1189283989,-93.0907500591,Little Rock,34.705754999999996,-92.16059525000001,71.8702154143688
1279,s1280,438824,"Pulaski, AR",34.8221031938,-92.3694782564,Little Rock,34.705754999999996,-92.16059525000001,18.978540317256
1280,s1281,442764,"Faulkner, AR",35.2661340281,-92.3865247867,Little Rock,34.705754999999996,-92.16059525000001,50.9467832661528
1281,s1282,444417,"Conway, AR",35.1689054941,-92.7245642793,Little Rock,34.705754999999996,-92.16059525000001,56.5271315301472
1282,s1283,444987,"Pulaski, AR",34.7889247302,-92.2161014298,Little Rock,34.705754999999996,-92.16059525000001,11.0233734945568
1283,s1284,445692,"Faulkner, AR",35.112685708,-92.4322909129,Little Rock,34.705754999999996,-92.16059525000001,39.0866713244488
1284,s1285,447106,"Pulaski, AR",34.7522081881,-92.3451497619,Little Rock,34.705754999999996,-92.16059525000001,13.243843449168802
1285,s1286,447681,"Saline, AR",34.6164875584,-92.4988317603,Little Rock,34.705754999999996,-92.16059525000001,21.847846070554397
1286,s1287,448752,"Jefferson, AR",34.206946956,-91.970438857,Little Rock,34.705754999999996,-92.16059525000001,52.9543093132664
1287,s1288,448753,"Jefferson, AR",34.2305911935,-92.0432154792,Little Rock,34.705754999999996,-92.16059525000001,44.51465937216479
1288,s1289,449200,"Pulaski, AR",34.718838179,-92.1889767945,Little Rock,34.705754999999996,-92.16059525000001,2.102098742536
1289,s1290,449671,"Faulkner, AR",35.0912986186,-92.4247895466,Little Rock,34.705754999999996,-92.16059525000001,37.262698327452
1290,s1291,449673,"Pulaski, AR",34.8859896772,-92.1070866762,Little Rock,34.705754999999996,-92.16059525000001,16.111844322964
1291,s1292,449675,"Pope, AR",35.2887261676,-93.1331510497,Little Rock,34.705754999999996,-92.16059525000001,82.686175205036
1292,s1293,449676,"Arkansas, AR",34.5098709078,-91.5579611063,Little Rock,34.705754999999996,-92.16059525000001,47.6666890178232
1293,s1294,451811,"White, AR",35.0692805306,-91.9206021669,Little Rock,34.705754999999996,-92.16059525000001,32.974180771625605
1294,s1295,451814,"Faulkner, AR",35.1194813451,-92.4074617916,Little Rock,34.705754999999996,-92.16059525000001,40.6095278418024
1295,s1296,451815,"Faulkner, AR",35.2272275921,-92.3884023684,Little Rock,34.705754999999996,-92.16059525000001,48.2351193842648
1296,s1297,451816,"Searcy, AR",35.912067559,-92.6402808155,Little Rock,34.705754999999996,-92.16059525000001,104.1078849121168
1297,s1298,455143,"Jefferson, AR",34.3184791021,-91.8692531005,Little Rock,34.705754999999996,-92.16059525000001,42.17457546309279
1298,s1299,455637,"Clark, AR",34.1830776487,-93.0709955679,Little Rock,34.705754999999996,-92.16059525000001,67.1376660047392
1299,s1300,455645,"Clark, AR",34.2345283513,-93.0061771949,Little Rock,34.705754999999996,-92.16059525000001,62.082189986627206
1300,s1301,457146,"White, AR",35.0687821136,-91.920900334,Little Rock,34.705754999999996,-92.16059525000001,33.012643648410396
1301,s1302,457387,"Saline, AR",34.5637549495,-92.6061870576,Little Rock,34.705754999999996,-92.16059525000001,29.19357202814
1302,s1303,457388,"Saline, AR",34.5746206762,-92.589432659,Little Rock,34.705754999999996,-92.16059525000001,28.579719427563198
1303,s1304,457392,"Saline, AR",34.5899825847,-92.569215706,Little Rock,34.705754999999996,-92.16059525000001,26.950235613662397
1304,s1305,458494,"Monroe, AR",34.9061772695,-91.1982753015,Little Rock,34.705754999999996,-92.16059525000001,64.6446005081968
1305,s1306,458923,"Saline, AR",34.6163806005,-92.5157370974,Little Rock,34.705754999999996,-92.16059525000001,23.292161269239198
1306,s1307,458924,"Saline, AR",34.6394715715,-92.4463804132,Little Rock,34.705754999999996,-92.16059525000001,18.4025913593912
1307,s1308,459170,"Lonoke, AR",34.9786555734,-92.0294547581,Little Rock,34.705754999999996,-92.16059525000001,24.2452204035288
1308,s1309,459173,"Lonoke, AR",34.9557280284,-92.0729111445,Little Rock,34.705754999999996,-92.16059525000001,21.673862136794398
1309,s1310,461969,"Faulkner, AR",35.1058780587,-92.440997259,Little Rock,34.705754999999996,-92.16059525000001,39.9436664724552
1310,s1311,461970,"Faulkner, AR",35.0873234073,-92.3594288702,Little Rock,34.705754999999996,-92.16059525000001,40.9405944129
1311,s1312,461971,"Faulkner, AR",35.0661847383,-92.4224918743,Little Rock,34.705754999999996,-92.16059525000001,35.427167826284
1312,s1313,462905,"Yell, AR",35.2136224293,-93.1599458543,Little Rock,34.705754999999996,-92.16059525000001,87.78676277168721
1313,s1314,463520,"Prairie, AR",34.9807069809,-91.5101262419,Little Rock,34.705754999999996,-92.16059525000001,55.497457327884
1314,s1315,463778,"Howard, AR",34.1165496447,-94.022143244,Little Rock,34.705754999999996,-92.16059525000001,126.73331489234
1315,s1316,467893,"Faulkner, AR",35.1847138987,-92.3934412875,Little Rock,34.705754999999996,-92.16059525000001,45.291684047760796
1316,s1317,468886,"Pulaski, AR",34.7433085781,-92.3341459221,Little Rock,34.705754999999996,-92.16059525000001,11.985628922488
1317,s1318,469043,"Saline, AR",34.5609175333,-92.3363325345,Little Rock,34.705754999999996,-92.16059525000001,21.5869944441528
1318,s1319,469611,"Garland, AR",34.4733784738,-93.0231116273,Little Rock,34.705754999999996,-92.16059525000001,57.0301936471904
1319,s1320,469612,"Garland, AR",34.5522001706,-93.0129575729,Little Rock,34.705754999999996,-92.16059525000001,59.438504113144
1320,s1321,469616,"Garland, AR",34.6532352357,-93.0567685647,Little Rock,34.705754999999996,-92.16059525000001,66.1680162596232
1321,s1322,469617,"Garland, AR",34.5298004429,-93.0489194701,Little Rock,34.705754999999996,-92.16059525000001,59.2963965215336
1322,s1323,469627,"Garland, AR",34.4575352697,-93.1559543033,Little Rock,34.705754999999996,-92.16059525000001,65.6722863226456
1323,s1324,469629,"Garland, AR",34.5027487369,-93.1255170283,Little Rock,34.705754999999996,-92.16059525000001,65.098884986668
1324,s1325,470831,"Pulaski, AR",34.8843233915,-92.2351754295,Little Rock,34.705754999999996,-92.16059525000001,19.356893236064803
1325,s1326,470834,"Pulaski, AR",34.8867346873,-92.1084360508,Little Rock,34.705754999999996,-92.16059525000001,15.8603132644424
1326,s1327,470835,"Pulaski, AR",34.8602007952,-92.1170997894,Little Rock,34.705754999999996,-92.16059525000001,13.5836092169544
1327,s1328,471329,"White, AR",35.2676106482,-91.6645593241,Little Rock,34.705754999999996,-92.16059525000001,53.2725756378088
1328,s1329,471964,"Pike, AR",34.2501344917,-93.6416835958,Little Rock,34.705754999999996,-92.16059525000001,99.856836039168
1329,s1330,473622,"Pulaski, AR",34.7416750001,-92.2772756448,Little Rock,34.705754999999996,-92.16059525000001,8.8370168183856
1330,s1331,473623,"Pulaski, AR",34.7589295625,-92.3049885709,Little Rock,34.705754999999996,-92.16059525000001,11.2683801555624
1331,s1332,473625,"Pulaski, AR",34.7393704015,-92.2631358025,Little Rock,34.705754999999996,-92.16059525000001,7.990709254881599
1332,s1333,473629,"Pulaski, AR",34.7399877878,-92.3726147014,Little Rock,34.705754999999996,-92.16059525000001,14.474531232044
1333,s1334,473631,"Pulaski, AR",34.7413700575,-92.3341195178,Little Rock,34.705754999999996,-92.16059525000001,12.12295195592
1334,s1335,473633,"Pulaski, AR",34.7423023644,-92.3553724587,Little Rock,34.705754999999996,-92.16059525000001,13.3078446819448
1335,s1336,473635,"Pulaski, AR",34.5562174321,-92.3370269391,Little Rock,34.705754999999996,-92.16059525000001,21.2526346057376
1336,s1337,473637,"Pulaski, AR",34.7712476341,-92.3556907824,Little Rock,34.705754999999996,-92.16059525000001,15.061664871364801
1337,s1338,473639,"Pulaski, AR",34.6575155754,-92.3632642354,Little Rock,34.705754999999996,-92.16059525000001,14.157010552932
1338,s1339,473640,"Pulaski, AR",34.6573331591,-92.4267645153,Little Rock,34.705754999999996,-92.16059525000001,17.381616353816
1339,s1340,473642,"Pulaski, AR",34.6890415724,-92.3083943134,Little Rock,34.705754999999996,-92.16059525000001,9.4946139508792
1340,s1341,473644,"Pulaski, AR",34.6837332839,-92.3517345021,Little Rock,34.705754999999996,-92.16059525000001,12.613773060480801
1341,s1342,473646,"Pulaski, AR",34.6775529279,-92.3443297198,Little Rock,34.705754999999996,-92.16059525000001,11.9351735816976
1342,s1343,473647,"Pulaski, AR",34.6918411872,-92.3463618069,Little Rock,34.705754999999996,-92.16059525000001,11.876267592696
1343,s1344,473648,"Pulaski, AR",34.725971161,-92.4676994638,Little Rock,34.705754999999996,-92.16059525000001,23.5483526117008
1344,s1345,473650,"Pulaski, AR",34.7428067414,-92.3947228114,Little Rock,34.705754999999996,-92.16059525000001,15.7224309969376
1345,s1346,473651,"Pulaski, AR",34.7536825099,-92.4132446553,Little Rock,34.705754999999996,-92.16059525000001,16.748439109168
1346,s1347,473652,"Pulaski, AR",34.7540962426,-92.4278813082,Little Rock,34.705754999999996,-92.16059525000001,17.486317399668
1347,s1348,473658,"Pulaski, AR",34.7624044663,-92.3829425321,Little Rock,34.705754999999996,-92.16059525000001,15.3957761613032
1348,s1349,473971,"Lonoke, AR",34.8007018343,-91.8892809749,Little Rock,34.705754999999996,-92.16059525000001,23.364985972941604
1349,s1350,473972,"Lonoke, AR",34.7838294426,-91.9058878852,Little Rock,34.705754999999996,-92.16059525000001,23.6103033195432
1350,s1351,474785,"Hot Spring, AR",34.3893137945,-92.8292101622,Little Rock,34.705754999999996,-92.16059525000001,47.195441105810396
1351,s1352,477339,"Conway, AR",35.1523064056,-92.7304952556,Little Rock,34.705754999999996,-92.16059525000001,56.655941778248796
1352,s1353,477341,"Conway, AR",35.1707457199,-92.7442443453,Little Rock,34.705754999999996,-92.16059525000001,57.617203012272796
1353,s1354,477343,"Conway, AR",35.159783361,-92.7394425972,Little Rock,34.705754999999996,-92.16059525000001,57.72383030882
